Starting final run.
Skipped law ID: 1.00001, title has no commas: 'CONSTITUCIÓN POLÍTICA ESTADOS UNIDOS MEXICANOS'
Skipped law ID: 6.00519, title has no commas: 'MANUAL PARA LA INTERCONEXIÓN DE CENTRALES ELÉCTRICAS Y CONEXIÓN DE CENTROS DE CARGA.'
Skipped law ID: 6.00520, title has no commas: 'MANUAL PARA LA PREPARACIÓN Y EL DESARROLLO DE LOS CÓMPUTOS DISTRITALES Y DE ENTIDAD FEDERATIVA.'
Skipped law ID: 6.00521, title has no commas: 'MANUAL PARA LA REPRODUCCIÓN DE LA IMAGEN INSTITUCIONAL DEL EMBLEMA DISTINTIVO DEL SISTEMA NACIONAL DE PROTECCIÓN CIVIL.'
Skipped law ID: 6.00522, title has no commas: 'MANUAL PARA LA SUSPENSIÓN DE OPERACIONES DEL MERCADO DE ENERGÍA DE CORTO PLAZO.'
Querying DynamoDB for law ID: 6.00523
Current state for rollback: Law ID: 6.00523, Original Title: '"MANUAL PARA RECABAR LA OPINIÓN Y EL CONSENTIMIENTO INFORMADO DE NIÑAS'
Updating law ID: 6.00523 from '"MANUAL PARA RECABAR LA OPINIÓN Y EL CONSENTIMIENTO INFORMADO DE NIÑAS' to 'MANUAL PARA RECABAR LA OPINIÓN Y EL CONSENTIMIENTO INFORMADO DE NIÑAS, NIÑOS Y ADOLESCENTES PARA LA UTILIZACIÓN DE SU IMAGEN, VOZ O CUALQUIER DATO QUE LOS HAGA IDENTIFICABLES EN PROPAGANDA POLÍTICO/ELECTORAL Y MENSAJES ELECTORALES, ACTOS POLÍTICOS, DE PRECAMPAÑA O CAMPAÑA A TRAVÉS DE CUALQUIER MEDIO DE DIFUSIÓN.'
Updated law ID: 6.00523 with correct title: 'MANUAL PARA RECABAR LA OPINIÓN Y EL CONSENTIMIENTO INFORMADO DE NIÑAS, NIÑOS Y ADOLESCENTES PARA LA UTILIZACIÓN DE SU IMAGEN, VOZ O CUALQUIER DATO QUE LOS HAGA IDENTIFICABLES EN PROPAGANDA POLÍTICO/ELECTORAL Y MENSAJES ELECTORALES, ACTOS POLÍTICOS, DE PRECAMPAÑA O CAMPAÑA A TRAVÉS DE CUALQUIER MEDIO DE DIFUSIÓN.'
Querying DynamoDB for law ID: 6.00524
Current state for rollback: Law ID: 6.00524, Original Title: '"MANUAL POR EL QUE SE DETERMINA LA INTEGRACIÓN Y FUNCIONAMIENTO DEL COMITÉ DE BIENES MUEBLES DE LA COMISIÓN NACIONAL DE HIDROCARBUROS'
Updating law ID: 6.00524 from '"MANUAL POR EL QUE SE DETERMINA LA INTEGRACIÓN Y FUNCIONAMIENTO DEL COMITÉ DE BIENES MUEBLES DE LA COMISIÓN NACIONAL DE HIDROCARBUROS' to 'MANUAL POR EL QUE SE DETERMINA LA INTEGRACIÓN Y FUNCIONAMIENTO DEL COMITÉ DE BIENES MUEBLES DE LA COMISIÓN NACIONAL DE HIDROCARBUROS, ASÍ COMO LA FORMA EN QUE SE LLEVARÁ A CABO LA ACEPTACIÓN, REGISTRO Y ADMINISTRACIÓN DE LOS BIENES MUEBLES QUE RECIBE LA CNH.'
Updated law ID: 6.00524 with correct title: 'MANUAL POR EL QUE SE DETERMINA LA INTEGRACIÓN Y FUNCIONAMIENTO DEL COMITÉ DE BIENES MUEBLES DE LA COMISIÓN NACIONAL DE HIDROCARBUROS, ASÍ COMO LA FORMA EN QUE SE LLEVARÁ A CABO LA ACEPTACIÓN, REGISTRO Y ADMINISTRACIÓN DE LOS BIENES MUEBLES QUE RECIBE LA CNH.'
Querying DynamoDB for law ID: 6.00525
Current state for rollback: Law ID: 6.00525, Original Title: '"MANUAL QUE PROVEE LOS CRITERIOS Y METODOLOGÍA DE SEPARACIÓN CONTABLE POR SERVICIO'
Updating law ID: 6.00525 from '"MANUAL QUE PROVEE LOS CRITERIOS Y METODOLOGÍA DE SEPARACIÓN CONTABLE POR SERVICIO' to 'MANUAL QUE PROVEE LOS CRITERIOS Y METODOLOGÍA DE SEPARACIÓN CONTABLE POR SERVICIO, APLICABLE A LOS CONCESIONARIOS DE REDES PÚBLICAS DE TELECOMUNICACIONES.'
Updated law ID: 6.00525 with correct title: 'MANUAL QUE PROVEE LOS CRITERIOS Y METODOLOGÍA DE SEPARACIÓN CONTABLE POR SERVICIO, APLICABLE A LOS CONCESIONARIOS DE REDES PÚBLICAS DE TELECOMUNICACIONES.'
Querying DynamoDB for law ID: 6.00526
Current state for rollback: Law ID: 6.00526, Original Title: '"MANUAL QUE REGULA LAS PERCEPCIONES DE LAS PERSONAS SERVIDORAS PÚBLICAS DEL INSTITUTO NACIONAL DE ESTADÍSTICA Y GEOGRAFÍA PARA EL EJERCICIO FISCAL 2024. REFORMAS DOF 09/02/2024'
Updating law ID: 6.00526 from '"MANUAL QUE REGULA LAS PERCEPCIONES DE LAS PERSONAS SERVIDORAS PÚBLICAS DEL INSTITUTO NACIONAL DE ESTADÍSTICA Y GEOGRAFÍA PARA EL EJERCICIO FISCAL 2024. REFORMAS DOF 09/02/2024' to 'MANUAL QUE REGULA LAS PERCEPCIONES DE LAS PERSONAS SERVIDORAS PÚBLICAS DEL INSTITUTO NACIONAL DE ESTADÍSTICA Y GEOGRAFÍA PARA EL EJERCICIO FISCAL 2024. REFORMAS DOF 09/02/2024, 05/09/2024'
Updated law ID: 6.00526 with correct title: 'MANUAL QUE REGULA LAS PERCEPCIONES DE LAS PERSONAS SERVIDORAS PÚBLICAS DEL INSTITUTO NACIONAL DE ESTADÍSTICA Y GEOGRAFÍA PARA EL EJERCICIO FISCAL 2024. REFORMAS DOF 09/02/2024, 05/09/2024'
Skipped law ID: 6.00527, title has no commas: 'MANUAL QUE REGULA LAS PERCEPCIONES DE LOS SERVIDORES PÚBLICOS DEL INSTITUTO NACIONAL PARA LA EVALUACIÓN DE LA EDUCACIÓN PARA EL EJERCICIO FISCAL 2019.'
Skipped law ID: 6.00528, title has no commas: 'MANUAL QUE REGULA LAS REMUNERACIONES DE LAS PERSONAS SERVIDORAS PÚBLICAS AL SERVICIO DE LA FISCALÍA GENERAL DE LA REPÚBLICA PARA EL EJERCICIO FISCAL 2024. REFORMA DOF 22/07/2024'
Skipped law ID: 6.00529, title has no commas: 'MANUAL QUE REGULA LAS REMUNERACIONES DE LAS PERSONAS SERVIDORAS PÚBLICAS AL SERVICIO DEL INSTITUTO NACIONAL DE CIENCIAS PENALES PARA EL EJERCICIO FISCAL 2023.'
Skipped law ID: 6.00530, title has no commas: 'MANUAL QUE REGULA LAS REMUNERACIONES DE LAS PERSONAS SERVIDORAS PÚBLICAS DE LA COMISIÓN FEDERAL DE COMPETENCIA ECONÓMICA.'
Skipped law ID: 6.00531, title has no commas: 'MANUAL QUE REGULA LAS REMUNERACIONES DE LAS PERSONAS SERVIDORAS PÚBLICAS DEL PODER JUDICIAL DE LA FEDERACIÓN PARA EL EJERCICIO FISCAL DOS MIL VEINTICUATRO.'
Skipped law ID: 6.00532, title has no commas: 'MANUAL ÚNICO DE PROCEDIMIENTOS SUSTANTIVOS DE LA PROCURADURÍA AGRARIA.'
Skipped law ID: 6.00534, title has no commas: 'MANUALES DE PROCEDIMIENTOS DE LA SECRETARÍA DE LA FUNCIÓN PÚBLICA (AVISO DE PUBLICACIÓN).'
Skipped law ID: 6.00535, title has no commas: 'MANUALES INTERNOS Y DE PROCEDIMIENTOS DEL CORREDOR INTEROCEÁNICO DEL ISTMO DE TEHUANTEPEC.'
File processed: 6_corrected.csv. Updates: 125, Skipped: 391, Errors: 0
Skipped law ID: 5.00001, title has no commas: 'CÓDIGO MARÍTIMO INTERNACIONAL DE MERCANCÍAS PELIGROSAS (CÓDIGO IMDG)'
Skipped law ID: 5.00002, title has no commas: 'ESTATUTO DE LA COMISIÓN DICTAMINADORA DEL PROGRAMA DE ATENCIÓN A CONTINGENCIAS CLIMATOLÓGICAS'
Skipped law ID: 5.00003, title has no commas: 'ESTATUTO DE LA COMISIÓN DICTAMINADORA DEL COMPONENTE ATENCIÓN A DESASTRES NATURALES EN EL SECTOR AGROPECUARIO Y PESQUERO DEL PROGRAMA DE PREVENCIÓN Y MANEJO DE RIESGOS'
Skipped law ID: 5.00004, title has no commas: 'ESTATUTO DEL CENTRO DE ESTUDIOS CONSTITUCIONALES DE LA SUPREMA CORTE DE JUSTICIA DE LA NACIÓN'
Skipped law ID: 5.00005, title has no commas: 'ESTATUTO DEL ÓRGANO DE CULTURA FÍSICA Y DEPORTE DEL INSTITUTO MEXICANO DEL SEGURO SOCIAL'
Skipped law ID: 5.00006, title has no commas: 'ESTATUTO DEL PERSONAL ACADÉMICO DE EL COLEGIO DE LA FRONTERA SUR'
Skipped law ID: 5.00007, title has no commas: 'ESTATUTO DEL SERVICIO CIVIL DE CARRERA DE LA COMISIÓN NACIONAL DE LOS DERECHOS HUMANOS'
Skipped law ID: 5.00008, title has no commas: 'ESTATUTO DEL SERVICIO FISCAL DE CARRERA'
Skipped law ID: 5.00009, title has no commas: 'ESTATUTO DEL SERVICIO FISCAL DE CARRERA DEL SERVICIO DE ADMINISTRACIÓN TRIBUTARIA'
Skipped law ID: 5.00010, title has no commas: 'ESTATUTO DEL SERVICIO PROFESIONAL AGRARIO DE CARRERA EN LA PROCURADURÍA AGRARIA'
Skipped law ID: 5.00011, title has no commas: 'ESTATUTO DEL SERVICIO PROFESIONAL DE CARRERA DE LA COMISIÓN NACIONAL PARA EL DESARROLLO DE LOS PUEBLOS INDÍGENAS'
Skipped law ID: 5.00012, title has no commas: 'ESTATUTO DEL SERVICIO PROFESIONAL DE CARRERA DE LA COMISIÓN REGULADORA DE ENERGÍA'
Skipped law ID: 5.00013, title has no commas: 'ESTATUTO DEL SERVICIO PROFESIONAL DE CARRERA DEL INSTITUTO NACIONAL DE ESTADÍSTICA Y GEOGRAFÍA'
Skipped law ID: 5.00014, title has no commas: 'ESTATUTO DEL SERVICIO PROFESIONAL DE CARRERA EN EL CENTRO FEDERAL DE CONCILIACIÓN Y REGISTRO LABORAL'
Skipped law ID: 5.00015, title has no commas: 'ESTATUTO DEL SERVICIO PROFESIONAL ELECTORAL NACIONAL Y DEL PERSONAL DE LA RAMA ADMINISTRATIVA DEL INSTITUTO NACIONAL ELECTORAL'
Skipped law ID: 5.00016, title has no commas: 'ESTATUTO DEL SERVICIO PROFESIONAL EN EL INSTITUTO FEDERAL DE ACCESO A LA INFORMACIÓN Y PROTECCIÓN DE DATOS'
Skipped law ID: 5.00017, title has no commas: 'ESTATUTO DEL SISTEMA DE GESTIÓN DEL CAPITAL HUMANO DE LA COMISIÓN REGULADORA DE ENERGÍA'
Skipped law ID: 5.00018, title has no commas: 'ESTATUTO LABORAL DEL CENTRO DE INVESTIGACIÓN Y SEGURIDAD NACIONAL'
Skipped law ID: 5.00020, title has no commas: 'ESTATUTO ORGÁNICO DE CAMINOS Y PUENTES FEDERALES DE INGRESOS Y SERVICIOS CONEXOS'
Skipped law ID: 5.00021, title has no commas: 'ESTATUTO ORGÁNICO DE CFE DISTRIBUCIÓN'
Skipped law ID: 5.00022, title has no commas: 'ESTATUTO ORGÁNICO DE CFE GENERACIÓN I'
Skipped law ID: 5.00023, title has no commas: 'ESTATUTO ORGÁNICO DE CFE GENERACIÓN II'
Skipped law ID: 5.00024, title has no commas: 'ESTATUTO ORGÁNICO DE CFE GENERACIÓN III'
Skipped law ID: 5.00025, title has no commas: 'ESTATUTO ORGÁNICO DE CFE GENERACIÓN IV'
Skipped law ID: 5.00026, title has no commas: 'ESTATUTO ORGÁNICO DE CFE GENERACIÓN V'
Skipped law ID: 5.00027, title has no commas: 'ESTATUTO ORGÁNICO DE CFE GENERACIÓN VI'
Skipped law ID: 5.00028, title has no commas: 'ESTATUTO ORGÁNICO DE CFE SUMINISTRADOR DE SERVICIOS BÁSICOS'
Skipped law ID: 5.00029, title has no commas: 'ESTATUTO ORGÁNICO DE CFE TELECOMUNICACIONES E INTERNET PARA TODOS'
Skipped law ID: 5.00030, title has no commas: 'ESTATUTO ORGÁNICO DE CFE TRANSMISIÓN'
Skipped law ID: 5.00031, title has no commas: 'ESTATUTO ORGÁNICO DE EL COLEGIO DE LA FRONTERA SUR'
Skipped law ID: 5.00032, title has no commas: 'ESTATUTO ORGÁNICO DE FINANCIERA PARA EL BIENESTAR'
Skipped law ID: 5.00033, title has no commas: 'ESTATUTO ORGÁNICO DE LA AGENCIA ESPACIAL MEXICANA'
Skipped law ID: 5.00034, title has no commas: 'ESTATUTO ORGÁNICO DE LA CASA DE MONEDA DE MÉXICO'
Skipped law ID: 5.00035, title has no commas: 'ESTATUTO ORGÁNICO DE LA COMISIÓN DE OPERACIÓN Y FOMENTO DE ACTIVIDADES ACADÉMICAS DEL INSTITUTO POLITÉCNICO NACIONAL'
Skipped law ID: 5.00036, title has no commas: 'ESTATUTO ORGÁNICO DE LA COMISIÓN EJECUTIVA DE ATENCIÓN A VÍCTIMAS'
Skipped law ID: 5.00037, title has no commas: 'ESTATUTO ORGÁNICO DE LA COMISIÓN FEDERAL DE COMPETENCIA ECONÓMICA'
Skipped law ID: 5.00038, title has no commas: 'ESTATUTO ORGÁNICO DE LA COMISIÓN FEDERAL DE ELECTRICIDAD'
Skipped law ID: 5.00039, title has no commas: 'ESTATUTO ORGÁNICO DE LA COMISIÓN NACIONAL DE CULTURA FÍSICA Y DEPORTE'
Skipped law ID: 5.00040, title has no commas: 'ESTATUTO ORGÁNICO DE LA COMISIÓN NACIONAL DE LAS ZOAS ÁRIDAS'
Skipped law ID: 5.00041, title has no commas: 'ESTATUTO ORGÁNICO DE LA COMISIÓN NACIONAL DE LIBROS DE TEXTO GRATUITOS'
Skipped law ID: 5.00042, title has no commas: 'ESTATUTO ORGÁNICO DE LA COMISIÓN NACIONAL DE VIVIENDA'
Skipped law ID: 5.00043, title has no commas: 'ESTATUTO ORGÁNICO DE LA COMISIÓN NACIONAL FORESTAL'
Skipped law ID: 5.00044, title has no commas: 'ESTATUTO ORGÁNICO DE LA COMISIÓN NACIONAL PARA LA PROTECCIÓN Y DEFENSA DE LOS USUARIOS DE SERVICIOS FINANCIEROS'
Skipped law ID: 5.00045, title has no commas: 'ESTATUTO ORGÁNICO (DE LA CONTRALORÍA GENERAL DEL INSTITUTO NACIONAL ELECTORAL) QUE REGULA SU AUTONOMÍA TÉCNICA Y DE GESTIÓN CONSTITUCIONAL'
Querying DynamoDB for law ID: 5.00046
Current state for rollback: Law ID: 5.00046, Original Title: '"ESTATUTO ORGÁNICO DE LA FINANCIERA NACIONAL DE DESARROLLO AGROPECUARIO'
Updating law ID: 5.00046 from '"ESTATUTO ORGÁNICO DE LA FINANCIERA NACIONAL DE DESARROLLO AGROPECUARIO' to 'ESTATUTO ORGÁNICO DE LA FINANCIERA NACIONAL DE DESARROLLO AGROPECUARIO, RURAL, FORESTAL Y PESQUERO'
Updated law ID: 5.00046 with correct title: 'ESTATUTO ORGÁNICO DE LA FINANCIERA NACIONAL DE DESARROLLO AGROPECUARIO, RURAL, FORESTAL Y PESQUERO'
Skipped law ID: 5.00047, title has no commas: 'ESTATUTO ORGÁNICO DE LA PROCURADURÍA DE LA DEFENSA DEL CONTRIBUYENTE'
Skipped law ID: 5.00048, title has no commas: 'ESTATUTO ORGÁNICO DE LA PROCURADURÍA FEDERAL DEL CONSUMIDOR'
Skipped law ID: 5.00049, title has no commas: 'ESTATUTO ORGÁNICO DE LA PRODUCTORA NACIONAL DE BIOLÓGICOS VETERINARIOS PRONABIVE'
Skipped law ID: 5.00050, title has no commas: 'ESTATUTO ORGÁNICO DE LA SECRETARÍA EJECUTIVA DEL SISTEMA NACIONAL ANTICORRUPCIÓN'
Skipped law ID: 5.00051, title has no commas: 'ESTATUTO ORGÁNICO DE LITIO PARA MÉXICO'
Skipped law ID: 5.00052, title has no commas: 'ESTATUTO ORGÁNICO DE LOS FIDEICOMISOS INSTITUTIDOS EN RELACIÓN CON LA AGRICULTURA'
Querying DynamoDB for law ID: 5.00053
Current state for rollback: Law ID: 5.00053, Original Title: '"ESTATUTO ORGÁNICO DE NOTIMEX'
Updating law ID: 5.00053 from '"ESTATUTO ORGÁNICO DE NOTIMEX' to 'ESTATUTO ORGÁNICO DE NOTIMEX, AGENCIA DE NOTICIAS DEL ESTADO MEXICANO'
Updated law ID: 5.00053 with correct title: 'ESTATUTO ORGÁNICO DE NOTIMEX, AGENCIA DE NOTICIAS DEL ESTADO MEXICANO'
Skipped law ID: 5.00054, title has no commas: 'ESTATUTO ORGÁNICO DE PEMEX COGENERACIÓN Y SERVICIOS'
Skipped law ID: 5.00055, title has no commas: 'ESTATUTO ORGÁNICO DE PEMEX ETILENO'
Skipped law ID: 5.00056, title has no commas: 'ESTATUTO ORGÁNICO DE PEMEX EXPLORACIÓN Y PRODUCCIÓN'
Skipped law ID: 5.00057, title has no commas: 'ESTATUTO ORGÁNICO DE PEMEX FERTILIZANTES'
Skipped law ID: 5.00058, title has no commas: 'ESTATUTO ORGÁNICO DE PEMEX LOGÍSTICA'
Skipped law ID: 5.00059, title has no commas: 'ESTATUTO ORGÁNICO DE PEMEX PERFORACIÓN Y SERVICIOS'
Skipped law ID: 5.00060, title has no commas: 'ESTATUTO ORGÁNICO DE PEMEX TRANSFORMACIÓN INDUSTRIAL'
Skipped law ID: 5.00061, title has no commas: 'ESTATUTO ORGÁNICO DE PETRÓLEOS MEXICANOS'
Skipped law ID: 5.00062, title has no commas: 'ESTATUTO ORGÁNICO DE PROMÉXICO'
Skipped law ID: 5.00063, title has no commas: 'ESTATUTO ORGÁNICO DE PRONÓSTICOS PARA LA ASISTENCIA PÚBLICA'
Skipped law ID: 5.00064, title has no commas: 'ESTATUTO ORGÁNICO DE SERVICIOS DE SALUD DEL INSTITUTO MEXICANO DEL SEGURO SOCIAL PARA EL BIENESTAR (IMSS-BIENESTAR)'
Skipped law ID: 5.00065, title has no commas: 'ESTATUTO ORGÁNICO DE TALLERES GRÁFICOS DE MÉXICO'
Skipped law ID: 5.00066, title has no commas: 'ESTATUTO ORGÁNICO DEL ARCHIVO GENERAL DE LA NACIÓN'
Querying DynamoDB for law ID: 5.00067
Current state for rollback: Law ID: 5.00067, Original Title: '"ESTATUTO ORGÁNICO DEL CENTRO DE CAPACITACIÓN CINEMATOGRÁFICA'
Updating law ID: 5.00067 from '"ESTATUTO ORGÁNICO DEL CENTRO DE CAPACITACIÓN CINEMATOGRÁFICA' to 'ESTATUTO ORGÁNICO DEL CENTRO DE CAPACITACIÓN CINEMATOGRÁFICA, A.C.'
Updated law ID: 5.00067 with correct title: 'ESTATUTO ORGÁNICO DEL CENTRO DE CAPACITACIÓN CINEMATOGRÁFICA, A.C.'
Skipped law ID: 5.00068, title has no commas: 'ESTATUTO ORGÁNICO DEL CENTRO DE ENSEÑANZA TÉCNICA INDUSTRIAL'
Skipped law ID: 5.00069, title has no commas: 'ESTATUTO ORGÁNICO DEL CENTRO FEDERAL DE CONCILIACIÓN Y REGISTRO LABORAL'
Skipped law ID: 5.00070, title has no commas: 'ESTATUTO ORGÁNICO DEL CENTRO NACIONAL DE CONTROL DE ENERGÍA'
Skipped law ID: 5.00071, title has no commas: 'ESTATUTO ORGÁNICO DEL CENTRO NACIONAL DE CONTROL DE GAS NATURAL'
Skipped law ID: 5.00072, title has no commas: 'ESTATUTO ORGÁNICO DEL CENTRO NACIONAL DE METROLOGÍA'
Skipped law ID: 5.00073, title has no commas: 'ESTATUTO ORGÁNICO DEL COLEGIO DE BACHILLERES'
Skipped law ID: 5.00074, title has no commas: 'ESTATUTO ORGÁNICO DEL COLEGIO NACIONAL DE EDUCACIÓN PROFESIONAL TÉCNICA'
Skipped law ID: 5.00075, title has no commas: 'ESTATUTO ORGÁNICO DEL COLEGIO DE POSTGRADUADOS'
Skipped law ID: 5.00076, title has no commas: 'ESTATUTO ORGÁNICO DEL COMITÉ NACIONAL PARA EL DESARROLLO SUSTENTABLE DE LA CAÑA DE AZÚCAR'
Querying DynamoDB for law ID: 5.00077
Current state for rollback: Law ID: 5.00077, Original Title: '"ESTATUTO ORGÁNICO DEL CONSEJO DE PROMOCIÓN TURÍSTICA DE MÉXICO'
Updating law ID: 5.00077 from '"ESTATUTO ORGÁNICO DEL CONSEJO DE PROMOCIÓN TURÍSTICA DE MÉXICO' to 'ESTATUTO ORGÁNICO DEL CONSEJO DE PROMOCIÓN TURÍSTICA DE MÉXICO, S.A. DE C.V.'
Updated law ID: 5.00077 with correct title: 'ESTATUTO ORGÁNICO DEL CONSEJO DE PROMOCIÓN TURÍSTICA DE MÉXICO, S.A. DE C.V.'
Skipped law ID: 5.00078, title has no commas: 'ESTATUTO ORGÁNICO DEL CONSEJO NACIONAL DE EVALUACIÓN DE LA POLÍTICA DE DESARROLLO SOCIAL'
Skipped law ID: 5.00079, title has no commas: 'ESTATUTO ORGÁNICO DEL CONSEJO NACIONAL DE FOMENTO EDUCATIVO'
Querying DynamoDB for law ID: 5.00080
Current state for rollback: Law ID: 5.00080, Original Title: '"ESTATUTO ORGÁNICO DEL CONSEJO NACIONAL DE HUMANIDADES'
Updating law ID: 5.00080 from '"ESTATUTO ORGÁNICO DEL CONSEJO NACIONAL DE HUMANIDADES' to 'ESTATUTO ORGÁNICO DEL CONSEJO NACIONAL DE HUMANIDADES, CIENCIAS Y TECNOLOGÍAS'
Updated law ID: 5.00080 with correct title: 'ESTATUTO ORGÁNICO DEL CONSEJO NACIONAL DE HUMANIDADES, CIENCIAS Y TECNOLOGÍAS'
Skipped law ID: 5.00081, title has no commas: 'ESTATUTO ORGÁNICO DEL CONSEJO NACIONAL PARA EL DESARROLLO Y LA INCLUSIÓN DE LAS PERSONAS CON DISCAPACIDAD'
Skipped law ID: 5.00082, title has no commas: 'ESTATUTO ORGÁNICO DEL CONSEJO NACIONAL PARA PREVENIR LA DISCRIMINACIÓN'
Skipped law ID: 5.00083, title has no commas: 'ESTATUTO ORGÁNICO DEL CORREDOR INTEROCEÁNICO DEL ISTMO DE TEHUANTEPEC'
Skipped law ID: 5.00084, title has no commas: 'ESTATUTO ORGÁNICO DEL FONDO DE CULTURA ECONÓMICA'
Skipped law ID: 5.00085, title has no commas: 'ESTATUTO ORGÁNICO DEL HOSPITAL JUÁREZ DE MÉXICO'
Skipped law ID: 5.00086, title has no commas: 'ESTATUTO ORGÁNICO DEL HOSPITAL REGIONAL DE ALTA ESPECIALIDAD DE CIUDAD VICTORIA BICENTENARIO 2010'
Skipped law ID: 5.00087, title has no commas: 'ESTATUTO ORGÁNICO DEL HOSPITAL REGIONAL DE ALTA ESPECIALIDAD DE IXTAPALUCA'
Skipped law ID: 5.00088, title has no commas: 'ESTATUTO ORGÁNICO DEL HOSPITAL REGIONAL DE ALTA ESPECIALIDAD DE OAXACA'
Skipped law ID: 5.00089, title has no commas: 'ESTATUTO ORGÁNICO DEL INSTITUTO DE INVESTIGACIONES ELÉCTRICAS'
Skipped law ID: 5.00090, title has no commas: 'ESTATUTO ORGÁNICO DEL INSTITUTO DE SALUD PARA EL BIENESTAR'
Skipped law ID: 5.00091, title has no commas: 'ESTATUTO ORGÁNICO DEL INSTITUTO DE SEGURIDAD SOCIAL PARA LAS FUERZAS ARMADAS MEXICANAS'
Skipped law ID: 5.00092, title has no commas: 'ESTATUTO ORGÁNICO DEL INSTITUTO DE SEGURIDAD SOCIAL Y SERVICIOS SOCIALES DE LOS TRABAJADORES DEL ESTADO'
Skipped law ID: 5.00093, title has no commas: 'ESTATUTO ORGÁNICO DEL INSTITUTO DEL FONDO NACIONAL DE LA VIVIENDA PARA LOS TRABAJADORES'
Skipped law ID: 5.00094, title has no commas: 'ESTATUTO ORGÁNICO DEL INSTITUTO DEL FONDO NACIONAL PARA EL CONSUMO DE LOS TRABAJADORES'
Skipped law ID: 5.00095, title has no commas: 'ESTATUTO ORGÁNICO DEL INSTITUTO FEDERAL DE TELECOMUNICACIONES'
Skipped law ID: 5.00096, title has no commas: 'ESTATUTO ORGÁNICO DEL INSTITUTO MEXICANO DE CINEMATOGRAFÍA'
Skipped law ID: 5.00097, title has no commas: 'ESTATUTO ORGÁNICO DEL INSTITUTO MEXICANO DE LA JUVENTUD'
Skipped law ID: 5.00098, title has no commas: 'ESTATUTO ORGÁNICO DEL INSTITUTO MEXICANO DE LA PROPIEDAD INDUSTRIAL'
Skipped law ID: 5.00099, title has no commas: 'ESTATUTO ORGÁNICO DEL INSTITUTO MEXICANO DE LA RADIO'
Skipped law ID: 5.00100, title has no commas: 'ESTATUTO ORGÁNICO DEL INSTITUTO MEXICANO DEL PETRÓLEO'
Skipped law ID: 5.00101, title has no commas: 'ESTATUTO ORGÁNICO DEL INSTITUTO MEXICANO DE TECNOLOGÍA DEL AGUA'
Skipped law ID: 5.00102, title has no commas: 'ESTATUTO ORGÁNICO DEL INSTITUTO NACIONAL DE CARDIOLOGÍA IGNACIO CHÁVEZ'
Skipped law ID: 5.00103, title has no commas: 'ESTATUTO ORGÁNICO DEL INSTITUTO NACIONAL DE CIENCIAS MÉXICAS Y NUTRICIÓN SALVADOS ZUBIRÁN'
Skipped law ID: 5.00104, title has no commas: 'ESTATUTO ORGÁNICO DEL INSTITUTO NACIONAL DE CIENCIAS PENALES'
Skipped law ID: 5.00105, title has no commas: 'ESTATUTO ORGÁNICO DEL INSTITUTO NACIONAL DE ECOLOGÍA Y CAMBIO CLIMÁTICO'
Skipped law ID: 5.00106, title has no commas: 'ESTATUTO ORGÁNICO DEL INSTITUTO NACIONAL DE ENFERMEDADES RESPIRATORIAS ISMAEL COSÍO VILLEGAS'
Querying DynamoDB for law ID: 5.00107
Current state for rollback: Law ID: 5.00107, Original Title: '"ESTATUTO ORGÁNICO DEL INSTITUTO NACIONAL DE INVESTIGACIONES FORESTALES'
Updating law ID: 5.00107 from '"ESTATUTO ORGÁNICO DEL INSTITUTO NACIONAL DE INVESTIGACIONES FORESTALES' to 'ESTATUTO ORGÁNICO DEL INSTITUTO NACIONAL DE INVESTIGACIONES FORESTALES, AGRÍCOLAS Y PECUARIAS'
Updated law ID: 5.00107 with correct title: 'ESTATUTO ORGÁNICO DEL INSTITUTO NACIONAL DE INVESTIGACIONES FORESTALES, AGRÍCOLAS Y PECUARIAS'
Skipped law ID: 5.00108, title has no commas: 'ESTATUTO ORGÁNICO DEL INSTITUTO NACIONAL DE INVESTIGACIONES NUCLEARES'
Skipped law ID: 5.00109, title has no commas: 'ESTATUTO ORGÁNICO DEL INSTITUTO NACIONAL DE LA INFRAESTRUCTURA FÍSICA EDUCATIVA 2012'
Skipped law ID: 5.00110, title has no commas: 'ESTATUTO ORGÁNICO DEL INSTITUTO NACIONAL DE LAS MUJERES'
Skipped law ID: 5.00111, title has no commas: 'ESTATUTO ORGÁNICO DEL INSTITUTO NACIONAL DE LAS PERSONAS ADULTAS MAYORES'
Skipped law ID: 5.00112, title has no commas: 'ESTATUTO ORGÁNICO DEL INSTITUTO NACIONAL DE LENGUAS INDÍGENAS'
Skipped law ID: 5.00113, title has no commas: 'ESTATUTO ORGÁNICO DEL INSTITUTO NACIONAL DE LOS PUEBLOS INDÍGENAS'
Skipped law ID: 5.00114, title has no commas: 'ESTATUTO ORGÁNICO DEL INSTITUTO NACIONAL DE MEDICINA GENÓMICA'
Skipped law ID: 5.00115, title has no commas: 'ESTATUTO ORGÁNICO DEL INSTITUTO NACIONAL DE PEDIATRÍA'
Skipped law ID: 5.00116, title has no commas: 'ESTATUTO ORGÁNICO DEL INSTITUTO NACIONAL DE PERINATOLOGÍA ISIDRO ESPINOSA DE LOS REYES'
Skipped law ID: 5.00117, title has no commas: 'ESTATUTO ORGÁNICO DEL INSTITUTO NACIONAL DE PESCA Y ACUACULTURA'
Querying DynamoDB for law ID: 5.00118
